"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 07 19:28:23 GMT 2021","Tue Sep 07 19:28:33 GMT 2021","9849","","logout.LogoutPageTest","","logout.LogoutPageTest","LogoutTest","TC-18  Sikeres kijeletkezés teszt",""
"passed","Tue Sep 07 19:30:24 GMT 2021","Tue Sep 07 19:30:35 GMT 2021","11417","","registration.RegistrationPageTest","","registration.RegistrationPageTest","RegistrationInvalidPasswordTest","TC-2  Sikertelen regisztráció teszt - generált adatokkal, jelszómegerősítés különbözik",""
"passed","Tue Sep 07 19:29:21 GMT 2021","Tue Sep 07 19:29:32 GMT 2021","11484","","login.LoginPageTest","","login.LoginPageTest","LoginInvalidPasswordTest","TC-5  Sikertelen bejelentkezés teszt -helytelen jelszó",""
"passed","Tue Sep 07 19:31:15 GMT 2021","Tue Sep 07 19:31:36 GMT 2021","20719","","customer.CustomerAccountPageTest","","customer.CustomerAccountPageTest","changePasswordTest","TC-14  Meglévő adat módosítása - jelszó módosítása",""
"passed","Tue Sep 07 19:31:36 GMT 2021","Tue Sep 07 19:31:49 GMT 2021","12988","","customer.CustomerAccountPageTest","","customer.CustomerAccountPageTest","changePasswordInvalidTest","TC-15  Meglévő adat módosítása - sikertelen jelszó módosítás",""
"passed","Tue Sep 07 19:30:47 GMT 2021","Tue Sep 07 19:31:04 GMT 2021","16627","","expertadvice.ExpertAdvicePageTest","","expertadvice.ExpertAdvicePageTest","paginationTest","TC-11  Több oldalas lista bejárás teszt",""
"passed","Tue Sep 07 19:31:49 GMT 2021","Tue Sep 07 19:32:05 GMT 2021","15380","","customer.CustomerAccountPageTest","","customer.CustomerAccountPageTest","addressDataTest","TC-13  Ismételt és sorozatos adatbevitel adatforrásból - számlázási cím módosítása",""
"passed","Tue Sep 07 19:29:00 GMT 2021","Tue Sep 07 19:29:10 GMT 2021","9907","","login.LoginPageTest","","login.LoginPageTest","LoginInvalidEmptyPWTest","TC-8  Sikertelen bejelentkezés teszt -üres jelszó mező",""
"passed","Tue Sep 07 19:29:42 GMT 2021","Tue Sep 07 19:30:04 GMT 2021","21225","","wish.WishlistPageTest","","wish.WishlistPageTest","wishlistDataDeleteTest","TC-16  Adat vagy adatok törlése",""
"passed","Tue Sep 07 19:30:35 GMT 2021","Tue Sep 07 19:30:47 GMT 2021","11792","","registration.RegistrationPageTest","","registration.RegistrationPageTest","RegistrationEmptyFieldTest","TC-3  Sikertelen regisztráció teszt - üres adatmezőkkel",""
"passed","Tue Sep 07 19:29:10 GMT 2021","Tue Sep 07 19:29:21 GMT 2021","11221","","login.LoginPageTest","","login.LoginPageTest","LoginInvalidEmailTest","TC-6  Sikertelen bejelentkezés teszt -helytelen mail",""
"passed","Tue Sep 07 19:31:04 GMT 2021","Tue Sep 07 19:31:15 GMT 2021","11468","","privacypolicy.PrivacyPolicyPageTest","","privacypolicy.PrivacyPolicyPageTest","PrivacyPolicySaveToFileTest","TC-9  Adatkezelési nyilatkozat használata teszt - adatmentéssel",""
"passed","Tue Sep 07 19:32:05 GMT 2021","Tue Sep 07 19:32:17 GMT 2021","12842","","book.BookPageTest","","book.BookPageTest","dataBookSaveToFileTest","TC-17  Adatok lementése felületről teszt - könyv bemutató",""
"passed","Tue Sep 07 19:29:32 GMT 2021","Tue Sep 07 19:29:42 GMT 2021","10106","","login.LoginPageTest","","login.LoginPageTest","LoginInvalidEmptyETest","TC-7  Sikertelen bejelentkezés teszt -üres mail mező",""
"passed","Tue Sep 07 19:28:47 GMT 2021","Tue Sep 07 19:29:00 GMT 2021","12651","","login.LoginPageTest","","login.LoginPageTest","LoginTest","TC-4  Sikeres bejelentkezés teszt",""
"passed","Tue Sep 07 19:28:33 GMT 2021","Tue Sep 07 19:28:47 GMT 2021","14360","","search.SearchPageTest","","search.SearchPageTest","dataListTest","TC-10  Adatok listázása - szűrés",""
"passed","Tue Sep 07 19:30:04 GMT 2021","Tue Sep 07 19:30:24 GMT 2021","20414","","wish.WishlistPageTest","","wish.WishlistPageTest","wishlistDataTest","TC-12  Új adat bevitel",""
