"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 19 23:04:47 GMT 2021","Thu Aug 19 23:05:08 GMT 2021","20099","","customer.CustomerAccountPageTest","","customer.CustomerAccountPageTest","changePasswordTest","Meglévő adat módosítása - jelszó módosítása",""
"passed","Thu Aug 19 23:06:25 GMT 2021","Thu Aug 19 23:06:35 GMT 2021","9656","","login.LoginPageTest","","login.LoginPageTest","LoginInvalidEmailTest","Sikertelen bejelentkezés teszt -helytelen mail",""
"passed","Thu Aug 19 23:06:35 GMT 2021","Thu Aug 19 23:06:44 GMT 2021","9507","","login.LoginPageTest","","login.LoginPageTest","LoginInvalidPasswordTest","Sikertelen bejelentkezés teszt -helytelen jelszó",""
"passed","Thu Aug 19 23:05:08 GMT 2021","Thu Aug 19 23:05:19 GMT 2021","11911","","customer.CustomerAccountPageTest","","customer.CustomerAccountPageTest","changePasswordInvalidTest","Meglévő adat módosítása - sikertelen jelszó módosítás",""
"passed","Thu Aug 19 23:04:21 GMT 2021","Thu Aug 19 23:04:31 GMT 2021","9818","","privacypolicy.PrivacyPolicyPageTest","","privacypolicy.PrivacyPolicyPageTest","PrivacyPolicySaveToFileTest","Adadtkezelési nyilatkozat használata teszt - adatmentéssel",""
"passed","Thu Aug 19 23:07:17 GMT 2021","Thu Aug 19 23:07:27 GMT 2021","9631","","registration.RegistrationPageTest","","registration.RegistrationPageTest","RegistrationInvalidPasswordTest","Sikertelen regisztráció teszt - generált adatokkal, jelszómegerősítés különbözik",""
"passed","Thu Aug 19 23:06:53 GMT 2021","Thu Aug 19 23:07:03 GMT 2021","10605","","book.BookPageTest","","book.BookPageTest","dataBookSaveToFileTest","Adatok lementése felületről teszt - könyv bemutató",""
"passed","Thu Aug 19 23:06:16 GMT 2021","Thu Aug 19 23:06:25 GMT 2021","8952","","login.LoginPageTest","","login.LoginPageTest","LoginInvalidEmptyPWTest","Sikertelen bejelentkezés teszt -üres jelszó",""
"passed","Thu Aug 19 23:06:44 GMT 2021","Thu Aug 19 23:06:53 GMT 2021","8524","","login.LoginPageTest","","login.LoginPageTest","LoginInvalidEmptyETest","Sikertelen bejelentkezés teszt -üres mail",""
"passed","Thu Aug 19 23:07:03 GMT 2021","Thu Aug 19 23:07:17 GMT 2021","13975","","expertadvice.ExpertAdvicePageTest","","expertadvice.ExpertAdvicePageTest","paginationTest","Több oldalas lista bejárás teszt",""
"passed","Thu Aug 19 23:05:19 GMT 2021","Thu Aug 19 23:05:33 GMT 2021","13351","","customer.CustomerAccountPageTest","","customer.CustomerAccountPageTest","addressDataTest","Ismételt és sorozatos adatbevitel adatforrásból - profil kitöltés",""
"passed","Thu Aug 19 23:04:14 GMT 2021","Thu Aug 19 23:04:21 GMT 2021","7443","","logout.LogoutPageTest","","logout.LogoutPageTest","LogoutTest","Sikeres kijeletkezés teszt",""
"broken","Thu Aug 19 23:04:31 GMT 2021","Thu Aug 19 23:04:47 GMT 2021","16562","","search.SearchPageTest","","search.SearchPageTest","dataListTest","Adatok listázása - szűrés",""
"broken","Thu Aug 19 23:05:51 GMT 2021","Thu Aug 19 23:06:05 GMT 2021","14015","","wish.WishlistPageTest","","wish.WishlistPageTest","wishlistDataTest","Új adat bevitel",""
"passed","Thu Aug 19 23:07:27 GMT 2021","Thu Aug 19 23:07:37 GMT 2021","9728","","registration.RegistrationPageTest","","registration.RegistrationPageTest","RegistrationEmptyFieldTest","Sikertelen regisztráció teszt - üres adatmezőkkel",""
"passed","Thu Aug 19 23:06:05 GMT 2021","Thu Aug 19 23:06:16 GMT 2021","10504","","login.LoginPageTest","","login.LoginPageTest","LoginTest","Sikeres bejelentkezés teszt",""
"broken","Thu Aug 19 23:05:33 GMT 2021","Thu Aug 19 23:05:51 GMT 2021","18548","","wish.WishlistPageTest","","wish.WishlistPageTest","wishlistDataDeleteTest","Adat vagy adatok törlése",""
