"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 08 06:46:57 GMT 2021","Wed Sep 08 06:47:12 GMT 2021","14637","","search.SearchPageTest","","search.SearchPageTest","dataListTest","TC-10  Adatok listázása - szűrés",""
"passed","Wed Sep 08 06:47:35 GMT 2021","Wed Sep 08 06:47:46 GMT 2021","11896","","login.LoginPageTest","","login.LoginPageTest","LoginInvalidEmailTest","TC-6  Sikertelen bejelentkezés teszt -helytelen mail",""
"passed","Wed Sep 08 06:50:07 GMT 2021","Wed Sep 08 06:50:21 GMT 2021","13672","","customer.CustomerAccountPageTest","","customer.CustomerAccountPageTest","changePasswordInvalidTest","TC-15  Meglévő adat módosítása - sikertelen jelszó módosítás",""
"passed","Wed Sep 08 06:48:08 GMT 2021","Wed Sep 08 06:48:30 GMT 2021","22280","","wish.WishlistPageTest","","wish.WishlistPageTest","wishlistDataDeleteTest","TC-16  Adat vagy adatok törlése",""
"passed","Wed Sep 08 06:46:46 GMT 2021","Wed Sep 08 06:46:57 GMT 2021","10775","","logout.LogoutPageTest","","logout.LogoutPageTest","LogoutTest","TC-18  Sikeres kijeletkezés teszt",""
"passed","Wed Sep 08 06:47:25 GMT 2021","Wed Sep 08 06:47:35 GMT 2021","10038","","login.LoginPageTest","","login.LoginPageTest","LoginInvalidEmptyPWTest","TC-8  Sikertelen bejelentkezés teszt -üres jelszó mező",""
"passed","Wed Sep 08 06:49:04 GMT 2021","Wed Sep 08 06:49:15 GMT 2021","11771","","registration.RegistrationPageTest","","registration.RegistrationPageTest","RegistrationEmptyFieldTest","TC-3  Sikertelen regisztráció teszt - üres adatmezőkkel",""
"passed","Wed Sep 08 06:48:30 GMT 2021","Wed Sep 08 06:48:52 GMT 2021","21728","","wish.WishlistPageTest","","wish.WishlistPageTest","wishlistDataTest","TC-12  Új adat bevitel",""
"passed","Wed Sep 08 06:47:46 GMT 2021","Wed Sep 08 06:47:58 GMT 2021","11405","","login.LoginPageTest","","login.LoginPageTest","LoginInvalidPasswordTest","TC-5  Sikertelen bejelentkezés teszt -helytelen jelszó",""
"passed","Wed Sep 08 06:49:45 GMT 2021","Wed Sep 08 06:50:07 GMT 2021","22000","","customer.CustomerAccountPageTest","","customer.CustomerAccountPageTest","changePasswordTest","TC-14  Meglévő adat módosítása - jelszó módosítása",""
"passed","Wed Sep 08 06:50:21 GMT 2021","Wed Sep 08 06:50:36 GMT 2021","15920","","customer.CustomerAccountPageTest","","customer.CustomerAccountPageTest","addressDataTest","TC-13  Ismételt és sorozatos adatbevitel adatforrásból - számlázási cím módosítása",""
"passed","Wed Sep 08 06:48:52 GMT 2021","Wed Sep 08 06:49:04 GMT 2021","11465","","registration.RegistrationPageTest","","registration.RegistrationPageTest","RegistrationInvalidPasswordTest","TC-2  Sikertelen regisztráció teszt - generált adatokkal, jelszómegerősítés különbözik",""
"passed","Wed Sep 08 06:49:15 GMT 2021","Wed Sep 08 06:49:33 GMT 2021","17886","","expertadvice.ExpertAdvicePageTest","","expertadvice.ExpertAdvicePageTest","paginationTest","TC-11  Több oldalas lista bejárás teszt",""
"passed","Wed Sep 08 06:47:58 GMT 2021","Wed Sep 08 06:48:08 GMT 2021","10205","","login.LoginPageTest","","login.LoginPageTest","LoginInvalidEmptyETest","TC-7  Sikertelen bejelentkezés teszt -üres mail mező",""
"passed","Wed Sep 08 06:49:33 GMT 2021","Wed Sep 08 06:49:45 GMT 2021","11572","","privacypolicy.PrivacyPolicyPageTest","","privacypolicy.PrivacyPolicyPageTest","PrivacyPolicySaveToFileTest","TC-9  Adatkezelési nyilatkozat használata teszt - adatmentéssel",""
"passed","Wed Sep 08 06:50:36 GMT 2021","Wed Sep 08 06:50:50 GMT 2021","13188","","book.BookPageTest","","book.BookPageTest","dataBookSaveToFileTest","TC-17  Adatok lementése felületről teszt - könyv bemutató",""
"passed","Wed Sep 08 06:47:12 GMT 2021","Wed Sep 08 06:47:25 GMT 2021","12942","","login.LoginPageTest","","login.LoginPageTest","LoginTest","TC-4  Sikeres bejelentkezés teszt",""
