"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 20 18:51:22 GMT 2021","Fri Aug 20 18:51:37 GMT 2021","14909","","search.SearchPageTest","","search.SearchPageTest","dataListTest","TC-10  Adatok listázása - szűrés",""
"passed","Fri Aug 20 18:54:21 GMT 2021","Fri Aug 20 18:54:38 GMT 2021","17055","","expertadvice.ExpertAdvicePageTest","","expertadvice.ExpertAdvicePageTest","paginationTest","TC-11  Több oldalas lista bejárás teszt",""
"passed","Fri Aug 20 18:54:08 GMT 2021","Fri Aug 20 18:54:21 GMT 2021","12854","","book.BookPageTest","","book.BookPageTest","dataBookSaveToFileTest","Adatok lementése felületről teszt - könyv bemutató",""
"passed","Fri Aug 20 18:53:24 GMT 2021","Fri Aug 20 18:53:35 GMT 2021","10543","","login.LoginPageTest","","login.LoginPageTest","LoginInvalidEmptyPWTest","TC-8  Sikertelen bejelentkezés teszt -üres jelszó mező",""
"passed","Fri Aug 20 18:51:59 GMT 2021","Fri Aug 20 18:52:13 GMT 2021","14064","","customer.CustomerAccountPageTest","","customer.CustomerAccountPageTest","changePasswordInvalidTest","TC-15  Meglévő adat módosítása - sikertelen jelszó módosítás",""
"passed","Fri Aug 20 18:51:37 GMT 2021","Fri Aug 20 18:51:59 GMT 2021","22123","","customer.CustomerAccountPageTest","","customer.CustomerAccountPageTest","changePasswordTest","TC-14  Meglévő adat módosítása - jelszó módosítása",""
"passed","Fri Aug 20 18:54:38 GMT 2021","Fri Aug 20 18:54:50 GMT 2021","11777","","registration.RegistrationPageTest","","registration.RegistrationPageTest","RegistrationInvalidPasswordTest","TC-2  Sikertelen regisztráció teszt - generált adatokkal, jelszómegerősítés különbözik",""
"passed","Fri Aug 20 18:54:50 GMT 2021","Fri Aug 20 18:55:02 GMT 2021","12120","","registration.RegistrationPageTest","","registration.RegistrationPageTest","RegistrationEmptyFieldTest","TC-3  Sikertelen regisztráció teszt - üres adatmezőkkel",""
"passed","Fri Aug 20 18:53:47 GMT 2021","Fri Aug 20 18:53:58 GMT 2021","11288","","login.LoginPageTest","","login.LoginPageTest","LoginInvalidPasswordTest","TC-5  Sikertelen bejelentkezés teszt -helytelen jelszó",""
"passed","Fri Aug 20 18:53:12 GMT 2021","Fri Aug 20 18:53:24 GMT 2021","11978","","login.LoginPageTest","","login.LoginPageTest","LoginTest","TC-4  Sikeres bejelentkezés teszt",""
"passed","Fri Aug 20 18:53:35 GMT 2021","Fri Aug 20 18:53:47 GMT 2021","12037","","login.LoginPageTest","","login.LoginPageTest","LoginInvalidEmailTest","TC-6  Sikertelen bejelentkezés teszt -helytelen mail",""
"passed","Fri Aug 20 18:51:10 GMT 2021","Fri Aug 20 18:51:22 GMT 2021","11956","","privacypolicy.PrivacyPolicyPageTest","","privacypolicy.PrivacyPolicyPageTest","PrivacyPolicySaveToFileTest","TC-9  Adatkezelési nyilatkozat használata teszt - adatmentéssel",""
"passed","Fri Aug 20 18:53:58 GMT 2021","Fri Aug 20 18:54:08 GMT 2021","10435","","login.LoginPageTest","","login.LoginPageTest","LoginInvalidEmptyETest","TC-7  Sikertelen bejelentkezés teszt -üres mail mező",""
"passed","Fri Aug 20 18:50:59 GMT 2021","Fri Aug 20 18:51:10 GMT 2021","10922","","logout.LogoutPageTest","","logout.LogoutPageTest","LogoutTest","Sikeres kijeletkezés teszt",""
"passed","Fri Aug 20 18:52:30 GMT 2021","Fri Aug 20 18:52:52 GMT 2021","21639","","wish.WishlistPageTest","","wish.WishlistPageTest","wishlistDataDeleteTest","Adat vagy adatok törlése",""
"passed","Fri Aug 20 18:52:13 GMT 2021","Fri Aug 20 18:52:30 GMT 2021","16797","","customer.CustomerAccountPageTest","","customer.CustomerAccountPageTest","addressDataTest","TC-13  Ismételt és sorozatos adatbevitel adatforrásból - számlázási cím módosítása",""
"passed","Fri Aug 20 18:52:52 GMT 2021","Fri Aug 20 18:53:12 GMT 2021","20445","","wish.WishlistPageTest","","wish.WishlistPageTest","wishlistDataTest","TC-12  Új adat bevitel",""
