"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 21 21:49:43 GMT 2021","Sat Aug 21 21:49:58 GMT 2021","15306","","customer.CustomerAccountPageTest","","customer.CustomerAccountPageTest","addressDataTest","TC-13  Ismételt és sorozatos adatbevitel adatforrásból - számlázási cím módosítása",""
"passed","Sat Aug 21 21:48:32 GMT 2021","Sat Aug 21 21:48:42 GMT 2021","10065","","logout.LogoutPageTest","","logout.LogoutPageTest","LogoutTest","TC-18  Sikeres kijeletkezés teszt",""
"passed","Sat Aug 21 21:51:23 GMT 2021","Sat Aug 21 21:51:33 GMT 2021","10096","","login.LoginPageTest","","login.LoginPageTest","LoginInvalidEmptyETest","TC-7  Sikertelen bejelentkezés teszt -üres mail mező",""
"passed","Sat Aug 21 21:50:50 GMT 2021","Sat Aug 21 21:51:00 GMT 2021","9837","","login.LoginPageTest","","login.LoginPageTest","LoginInvalidEmptyPWTest","TC-8  Sikertelen bejelentkezés teszt -üres jelszó mező",""
"passed","Sat Aug 21 21:50:38 GMT 2021","Sat Aug 21 21:50:50 GMT 2021","12260","","login.LoginPageTest","","login.LoginPageTest","LoginTest","TC-4  Sikeres bejelentkezés teszt",""
"passed","Sat Aug 21 21:48:42 GMT 2021","Sat Aug 21 21:48:54 GMT 2021","11331","","privacypolicy.PrivacyPolicyPageTest","","privacypolicy.PrivacyPolicyPageTest","PrivacyPolicySaveToFileTest","TC-9  Adatkezelési nyilatkozat használata teszt - adatmentéssel",""
"passed","Sat Aug 21 21:49:58 GMT 2021","Sat Aug 21 21:50:19 GMT 2021","20311","","wish.WishlistPageTest","","wish.WishlistPageTest","wishlistDataDeleteTest","TC-16  Adat vagy adatok törlése",""
"passed","Sat Aug 21 21:51:45 GMT 2021","Sat Aug 21 21:52:03 GMT 2021","17007","","expertadvice.ExpertAdvicePageTest","","expertadvice.ExpertAdvicePageTest","paginationTest","TC-11  Több oldalas lista bejárás teszt",""
"passed","Sat Aug 21 21:51:12 GMT 2021","Sat Aug 21 21:51:23 GMT 2021","11121","","login.LoginPageTest","","login.LoginPageTest","LoginInvalidPasswordTest","TC-5  Sikertelen bejelentkezés teszt -helytelen jelszó",""
"passed","Sat Aug 21 21:51:00 GMT 2021","Sat Aug 21 21:51:12 GMT 2021","11364","","login.LoginPageTest","","login.LoginPageTest","LoginInvalidEmailTest","TC-6  Sikertelen bejelentkezés teszt -helytelen mail",""
"passed","Sat Aug 21 21:48:54 GMT 2021","Sat Aug 21 21:49:08 GMT 2021","14611","","search.SearchPageTest","","search.SearchPageTest","dataListTest","TC-10  Adatok listázása - szűrés",""
"passed","Sat Aug 21 21:52:03 GMT 2021","Sat Aug 21 21:52:14 GMT 2021","11420","","registration.RegistrationPageTest","","registration.RegistrationPageTest","RegistrationInvalidPasswordTest","TC-2  Sikertelen regisztráció teszt - generált adatokkal, jelszómegerősítés különbözik",""
"passed","Sat Aug 21 21:49:30 GMT 2021","Sat Aug 21 21:49:43 GMT 2021","13147","","customer.CustomerAccountPageTest","","customer.CustomerAccountPageTest","changePasswordInvalidTest","TC-15  Meglévő adat módosítása - sikertelen jelszó módosítás",""
"passed","Sat Aug 21 21:51:33 GMT 2021","Sat Aug 21 21:51:45 GMT 2021","12557","","book.BookPageTest","","book.BookPageTest","dataBookSaveToFileTest","TC-17  Adatok lementése felületről teszt - könyv bemutató",""
"passed","Sat Aug 21 21:50:19 GMT 2021","Sat Aug 21 21:50:38 GMT 2021","19680","","wish.WishlistPageTest","","wish.WishlistPageTest","wishlistDataTest","TC-12  Új adat bevitel",""
"passed","Sat Aug 21 21:49:08 GMT 2021","Sat Aug 21 21:49:30 GMT 2021","21331","","customer.CustomerAccountPageTest","","customer.CustomerAccountPageTest","changePasswordTest","TC-14  Meglévő adat módosítása - jelszó módosítása",""
"passed","Sat Aug 21 21:52:14 GMT 2021","Sat Aug 21 21:52:25 GMT 2021","11235","","registration.RegistrationPageTest","","registration.RegistrationPageTest","RegistrationEmptyFieldTest","TC-3  Sikertelen regisztráció teszt - üres adatmezőkkel",""
