"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 21 21:29:54 GMT 2021","Sat Aug 21 21:30:06 GMT 2021","12042","","search.SearchPageTest","","search.SearchPageTest","dataListTest","TC-10  Adatok listázása - szűrés",""
"passed","Sat Aug 21 21:30:06 GMT 2021","Sat Aug 21 21:30:25 GMT 2021","18632","","customer.CustomerAccountPageTest","","customer.CustomerAccountPageTest","changePasswordTest","TC-14  Meglévő adat módosítása - jelszó módosítása",""
"passed","Sat Aug 21 21:30:37 GMT 2021","Sat Aug 21 21:30:52 GMT 2021","14551","","customer.CustomerAccountPageTest","","customer.CustomerAccountPageTest","addressDataTest","TC-13  Ismételt és sorozatos adatbevitel adatforrásból - számlázási cím módosítása",""
"passed","Sat Aug 21 21:30:52 GMT 2021","Sat Aug 21 21:31:10 GMT 2021","18217","","wish.WishlistPageTest","","wish.WishlistPageTest","wishlistDataDeleteTest","TC-16  Adat vagy adatok törlése",""
"passed","Sat Aug 21 21:31:10 GMT 2021","Sat Aug 21 21:31:27 GMT 2021","17061","","wish.WishlistPageTest","","wish.WishlistPageTest","wishlistDataTest","TC-12  Új adat bevitel",""
"passed","Sat Aug 21 21:32:06 GMT 2021","Sat Aug 21 21:32:15 GMT 2021","9133","","login.LoginPageTest","","login.LoginPageTest","LoginInvalidEmptyETest","TC-7  Sikertelen bejelentkezés teszt -üres mail mező",""
"passed","Sat Aug 21 21:31:46 GMT 2021","Sat Aug 21 21:31:56 GMT 2021","9683","","login.LoginPageTest","","login.LoginPageTest","LoginInvalidEmailTest","TC-6  Sikertelen bejelentkezés teszt -helytelen mail",""
"passed","Sat Aug 21 21:30:25 GMT 2021","Sat Aug 21 21:30:37 GMT 2021","12316","","customer.CustomerAccountPageTest","","customer.CustomerAccountPageTest","changePasswordInvalidTest","TC-15  Meglévő adat módosítása - sikertelen jelszó módosítás",""
"passed","Sat Aug 21 21:32:26 GMT 2021","Sat Aug 21 21:32:40 GMT 2021","13793","","expertadvice.ExpertAdvicePageTest","","expertadvice.ExpertAdvicePageTest","paginationTest","TC-11  Több oldalas lista bejárás teszt",""
"passed","Sat Aug 21 21:31:38 GMT 2021","Sat Aug 21 21:31:46 GMT 2021","8594","","login.LoginPageTest","","login.LoginPageTest","LoginInvalidEmptyPWTest","TC-8  Sikertelen bejelentkezés teszt -üres jelszó mező",""
"passed","Sat Aug 21 21:32:50 GMT 2021","Sat Aug 21 21:33:00 GMT 2021","10020","","registration.RegistrationPageTest","","registration.RegistrationPageTest","RegistrationEmptyFieldTest","TC-3  Sikertelen regisztráció teszt - üres adatmezőkkel",""
"passed","Sat Aug 21 21:31:27 GMT 2021","Sat Aug 21 21:31:38 GMT 2021","10362","","login.LoginPageTest","","login.LoginPageTest","LoginTest","TC-4  Sikeres bejelentkezés teszt",""
"passed","Sat Aug 21 21:32:40 GMT 2021","Sat Aug 21 21:32:50 GMT 2021","10097","","registration.RegistrationPageTest","","registration.RegistrationPageTest","RegistrationInvalidPasswordTest","TC-2  Sikertelen regisztráció teszt - generált adatokkal, jelszómegerősítés különbözik",""
"passed","Sat Aug 21 21:29:37 GMT 2021","Sat Aug 21 21:29:44 GMT 2021","7893","","logout.LogoutPageTest","","logout.LogoutPageTest","LogoutTest","TC-18  Sikeres kijeletkezés teszt",""
"passed","Sat Aug 21 21:32:15 GMT 2021","Sat Aug 21 21:32:26 GMT 2021","10947","","book.BookPageTest","","book.BookPageTest","dataBookSaveToFileTest","TC-17  Adatok lementése felületről teszt - könyv bemutató",""
"passed","Sat Aug 21 21:31:56 GMT 2021","Sat Aug 21 21:32:06 GMT 2021","9780","","login.LoginPageTest","","login.LoginPageTest","LoginInvalidPasswordTest","TC-5  Sikertelen bejelentkezés teszt -helytelen jelszó",""
"passed","Sat Aug 21 21:29:45 GMT 2021","Sat Aug 21 21:29:54 GMT 2021","9773","","privacypolicy.PrivacyPolicyPageTest","","privacypolicy.PrivacyPolicyPageTest","PrivacyPolicySaveToFileTest","TC-9  Adatkezelési nyilatkozat használata teszt - adatmentéssel",""
